Well ID,WellName,ENVOperator,County,ENVInterval,CompletionDate,LL,Total Fluid,Total Proppant,Well Spacing,"Fluid, bbl/ft","Proppant, lb/ft",ppg,Oil EUR,Gas EUR,"Isopach, ft",Eff Porosity,Sw,TVD,FVF
42-461411590000,ELLIE 20C-29-G 4214H,PIONEER,UPTON,WOLFCAMP A,7/30/2019,7330,409744,13200955,,55.9,1801,0.8,431,1299,327.5,0.078,0.041869895,9328.4,1.4
42-329433620000,RIO WICHITA 15-10 F 261,ENDEAVOR,MIDLAND,WOLFCAMP B,4/30/2020,9793,453935,15596941,,46.4,1593,0.8,653,3216,154.2,0.074,0.117980544,9652.3,1.5
42-329433790000,GBG CERBERUS 34/39 UNIT 0163LS,CHEVRON,MIDLAND,LOWER SPRABERRY,1/14/2020,7449,0,0,,,,,,,361.7,0.046,0.143736102,9085.2,1.5
42-461411990000,HIRSCH E 29-17-B 4104H,PIONEER,UPTON,WOLFCAMP A,12/9/2020,8266,368763,15897907,,44.6,1923,1,,,343.2,0.077,0.042247975,9238.9,1.4
42-383406620000,BULLHEAD 723NH,DISCOVERY,REAGAN,WOLFCAMP B,11/4/2020,12316,669206,26176557,,54.3,2125,0.9,,,363.3,0.069,0.237088079,7637.6,1.5
42-003481000000,CROSS BAR RANCH 1712SH,CONOCOPHILLIPS,ANDREWS,LOWER SPRABERRY,1/2/2020,13676,653925,27279142,,47.8,1995,1,570,1948,308.5,0.064,0.227296417,9238.7,1.6
42-227402040000,ROBINSON 7-6 1LS 1,SURGE OPERATING,HOWARD,LOWER SPRABERRY,1/5/2020,9965,490222,20666210,,49.2,2074,1,273,207,257,0.074,0.172254648,6840,1.6
42-317423770000,DICKENSON 18-7 EAST 111,ENDEAVOR,MARTIN,JO MILL,12/9/2020,9403,393013,15149885,,41.8,1611,0.9,,,385.3,0.071,0.526102893,8433,1.7
42-317423720000,UL 2631 W11 13LM,DIAMONDBACK,MARTIN,JO MILL,2/12/2021,7369,219967,13538223,,29.9,1837,1.5,,,364.8,0.064,0.278014489,9149.1,1.7
42-227402500000,MIDDLETON UNIT B 47-38 7AH,SURGE OPERATING,HOWARD,WOLFCAMP A,7/14/2020,9727,341500,20640782,,35.1,2122,1.4,,,320.3,0.086,0.222042297,7972.2,1.6
42-227402510000,MIDDLETON UNIT B 47-38 7SH,SURGE OPERATING,HOWARD,LOWER SPRABERRY,7/3/2020,9690,300464,18256913,,31,1884,1.5,,,330.4,0.073,0.211645608,7603.4,1.6
42-317424100000,ZEUS 7-6 UNIT 1 241,ENDEAVOR,MARTIN,WOLFCAMP A,1/30/2020,10297,465773,16563545,,45.2,1609,0.9,445,2158,260.6,0.061,0.088313768,8485.3,1.7
42-461412400000,NIGHT FLIGHT 4738 D 4HM,APACHE,UPTON,WOLFCAMP B,4/8/2020,7131,374811,12434631,,52.6,1744,0.8,381,,209.5,0.078,0.166073686,9540.2,1.4
42-329435350000,PERSEPHONE 42/31 B 0133LS,CHEVRON,MIDLAND,LOWER SPRABERRY,6/15/2020,8919,0,0,,,,,,,335.5,0.04,0.146149469,9020.6,1.5
42-329435760000,TURNER EC43F 206H,PIONEER,MIDLAND,WOLFCAMP B,12/22/2020,10022,489428,16837258,,48.8,1680,0.8,,,285.9,0.075,0.268364945,9334.8,1.5
42-227402580000,ARGENT BARKSDALE 29-17 C 3DN,BIRCH OPERATIONS,HOWARD,DEAN,7/14/2020,12782,119148,23712453,,9.3,1855,4.7,,,146.1,0.069,0.370525608,7821.1,1.6
42-317424890000,UL 2539 E5 03LM,DIAMONDBACK,MARTIN,JO MILL,3/16/2021,12735,381906,23279743,,30,1828,1.5,,,369.7,0.059,0.265783959,9133.9,1.7
42-003481480000,UL 2539 E12 06LM,DIAMONDBACK,ANDREWS,JO MILL,7/25/2020,12682,0,0,,,,,,,370,0.059,0.259443856,9132.2,1.6
42-329436050000,CUMBERLAND WEST B 3402LS,DIAMONDBACK,MIDLAND,LOWER SPRABERRY,5/30/2020,13040,0,0,,,,,,,349.7,0.061,0.166268821,9223.7,1.5
42-461412620000,STRIDER E 6HA,CROWNQUEST,UPTON,WOLFCAMP A,3/19/2020,7546,304823,16385501,,40.4,2171,1.3,168,5425,315.4,0.086,0.055625885,8742.8,1.4
42-317424980000,YAUPON 2LS,CROWNQUEST,MARTIN,LOWER SPRABERRY,1/31/2021,7541,332292,15575430,,44.1,2065,1.1,,,347,0.064,0.231630361,7846.8,1.7
42-383395970000,UNIVERSITY 10 RE 0606HS,FDL,REAGAN,WOLFCAMP A,9/23/2016,9586,495177,36521314,,51.7,3810,1.8,537,875,369,0.067,0.109410871,7227.4,1.5
42-329436810000,RIO CONCHO 34-46 B 222,ENDEAVOR,MIDLAND,WOLFCAMP B,2/20/2020,9457,422036,15135107,,44.6,1600,0.9,356,3903,187.6,0.071,0.238878168,9598.8,1.5
42-227403470000,SANTANA 2916SA 1H,OCCIDENTAL,HOWARD,JO MILL,5/1/2020,12600,455973,24009110,,36.2,1905,1.3,,,316,0.074,0.516937876,7051.8,1.6
42-329437080000,ZOEY 9-16-G 4413H,PIONEER,MIDLAND,WOLFCAMP B,8/12/2020,9914,571900,21541942,,57.7,2173,0.9,,,350.2,0.088,0.321089638,9230.4,1.5
42-317425860000,HSC 320J 1306HC,OVINTIV,MARTIN,MIDDLE SPRABERRY,2/25/2020,8026,397834,14476147,,49.6,1804,0.9,494,635,243.9,0.069,0.107035028,8602.5,1.7
42-383407580000,SUGG B 111-110 (ALLOC-F) 6SM,LAREDO,REAGAN,WOLFCAMP B,3/6/2020,8196,468241,19830494,,57.1,2420,1,175,1570,349.5,0.053,0.239535358,7658.1,1.5
42-329437750000,HALL-PORTER 621-596 C 231R,ENDEAVOR,MIDLAND,WOLFCAMP B,3/12/2020,9768,535930,19352240,,54.9,1981,0.9,433,,218.9,0.079,0.194363169,9552.2,1.5
42-329438140000,RIO LLANO 11-10 H 181,ENDEAVOR,MIDLAND,MIDDLE SPRABERRY,10/24/2020,10320,463425,16525834,,44.9,1601,0.9,,,327.3,0.078,0.102119896,8344.3,1.5
42-173382500000,STONE-GIST W45A 1H,PIONEER,GLASSCOCK,WOLFCAMP A,8/31/2020,10322,536364,17608494,,52,1706,0.8,,,327,0.074,0.16921077,8409.7,1.6
42-227404260000,GRATIS 3LL,CROWNQUEST,HOWARD,LOWER SPRABERRY,1/5/2021,10016,426926,20523050,,42.6,2049,1.1,,,448.5,0.068,0.232201024,7790.6,1.6
42-461413680000,UL BOSS HOGG H 8H,HIBERNIA RESOURCES III,UPTON,WOLFCAMP A,7/11/2020,10361,0,57202216,,,,,,,335.3,0.068,0.098483822,8444.1,1.4
42-227404590000,GRATIS G 13BR,CROWNQUEST,HOWARD,WOLFCAMP B,12/30/2020,10093,0,0,,,,,,,212.6,0.078,0.259221426,8328.6,1.6
42-227404630000,WEGNER 35D 1HK,OVINTIV,HOWARD,WOLFCAMP A,3/6/2020,12886,818413,28303850,,63.5,2196,0.8,859,1285,335.4,0.06,0.228238557,7402.2,1.6
42-383408180000,DEVIN 25-24-D 4407H,PIONEER,REAGAN,WOLFCAMP B,4/16/2021,9981,493269,20007767,,49.4,2005,1,,,274.5,0.067,0.483407897,8698.6,1.5
42-227404970000,DUNKIN UNIT A2 21H,CALLON,HOWARD,WOLFCAMP B,6/4/2020,9562,437849,17211275,,45.8,1800,0.9,,,121.4,0.045,0.653584671,8543.2,1.6
42-227404950000,DUNKIN UNIT A1 8AH,CALLON,HOWARD,WOLFCAMP A,6/2/2020,9562,328794,15189381,,34.4,1589,1.1,,,192.7,0.073,0.159482278,8331,1.6
42-317427440000,STRAIN RANCH 12-1-C 2806H,PIONEER,MARTIN,LOWER SPRABERRY,1/21/2021,10289,417075,19856997,,40.5,1930,1.1,,,353,0.055,0.237313916,8391.1,1.7
42-317427490000,MABEE 318S 3HF,OVINTIV,MARTIN,LOWER SPRABERRY,5/19/2020,12058,0,0,,,,,,,392,0.073,0.205405574,9498.9,1.7
42-317427500000,MABEE 318S 4HE,OVINTIV,MARTIN,LOWER SPRABERRY,5/19/2020,11741,0,0,,,,,,,392,0.073,0.204889693,9222,1.7
42-317427560000,STRAIN RANCH 12-1-E 4109H,PIONEER,MARTIN,WOLFCAMP A,1/15/2021,10303,439597,19818191,,42.7,1924,1.1,,,228.6,0.058,0.166683973,8788.5,1.7
42-173382840000,COOK E20N 14H,LAREDO,GLASSCOCK,LOWER SPRABERRY,5/4/2020,9757,562889,23774329,,57.7,2437,1,,,299.9,0.05,0.253703667,7764.2,1.6
42-329440020000,ATKINS 47-02 UNIT 2 0204BH,EXXON,MIDLAND,WOLFCAMP B,2/28/2021,10322,393864,14183525,,38.2,1374,0.9,,,199.2,0.074,0.330578726,9631.2,1.5
42-227405630000,JACKPOT 55-42 H 2WA,BAYSWATER OPERATING COMPANY LLC,HOWARD,WOLFCAMP A,12/24/2020,7740,375701,18568567,,48.5,2399,1.2,,,353.6,0.051,0.231171409,6790.5,1.4
42-317429020000,HAMMITT-GLYNN 8M 13H,PIONEER,MARTIN,WOLFCAMP A,1/27/2021,10322,484652,17620406,,47,1707,0.9,,,252.2,0.057,0.178810579,9132.2,1.7
42-317430540000,ROSIE THE ELEPHANT 35-23 A 1LS,BIRCH OPERATIONS,MARTIN,LOWER SPRABERRY,1/15/2021,10392,402870,25742553,,38.8,2477,1.5,,,405.8,0.059,0.336984299,8181.9,1.7
42-227407620000,SMOKY 10D 5HF,OVINTIV,HOWARD,LOWER SPRABERRY,11/26/2020,10292,637062,22305508,,61.9,2167,0.8,,,238.7,0.109,0.156043456,7041.7,1.4
42-317431960000,YOU JANE 20-25 UNIT 1 211,ENDEAVOR,MARTIN,WOLFCAMP B,4/27/2021,1954,281445,0,,144,0,0,,,147.8,0.06,0.220621552,9601.8,1.7
42-227387730000,VENKMAN 26-35 A 15WA,SM ENERGY,HOWARD,WOLFCAMP A,8/3/2016,7430,348043,14276665,,46.8,1921,1,321,,409.7,0.05,0.210508257,7201.8,1.6
42-003473310001,UL BLK 6 DDU A 2701LS,DIAMONDBACK,ANDREWS,LOWER SPRABERRY,2/11/2021,4587,0,0,,,,,,,0,0,0,9514.1,
42-329420670001,NOBLES 3301BH,EXXON,MIDLAND,WOLFCAMP B,12/7/2018,10190,0,0,,,,,,,0,0,0,9814,1.5
42-317404370000,SALE RANCH 22K 11H,PIONEER,MARTIN,WOLFCAMP A,6/28/2017,9758,474564,18027220,,48.6,1847,0.9,484,1107,244.6,0.055,0.19184932,9163.1,1.4
42-317406130000,UNIVERSITY 7-2730 N 16MB,DIAMONDBACK,MARTIN,MIDDLE SPRABERRY,10/21/2017,7430,211151,10439377,,28.4,1405,1.2,238,500,258,0.066,0.128467841,8802.6,1.7
42-173373750000,TOMAHAWK 2425 B 6LS,DIAMONDBACK,GLASSCOCK,LOWER SPRABERRY,1/20/2017,10423,456099,17199557,,43.8,1650,0.9,433,2150,259.2,0.045,0.222277331,7880.9,1.6
42-329408650000,PRESTON B 3210H,PIONEER,MIDLAND,WOLFCAMP A,5/7/2017,9882,0,0,,,,,386,2426,252.1,0.081,0.093708772,8835.5,1.5
42-317407370000,THOMAS 07MA,DIAMONDBACK,MARTIN,MIDDLE SPRABERRY,11/16/2017,7105,255522,9936543,,36,1399,0.9,217,418,252.1,0.05,0.193091984,8003.5,2
42-329415480000,PRESTON N31J 10H,PIONEER,MIDLAND,WOLFCAMP A,1/26/2019,7622,362883,16230411,,47.6,2129,1.1,322,2034,255.4,0.082,0.110627777,8970,1.5
42-173375860000,FOXTROT NS 30-31 02 102H,DIAMONDBACK,GLASSCOCK,,3/5/2018,7022,339588,12665878,,48.4,1804,0.9,233,2812,0,0,0,,1.6
42-173375870000,FOXTROT NS 30-31 02 202H,DIAMONDBACK,GLASSCOCK,WOLFCAMP B,3/6/2018,7125,327466,11003900,,46,1544,0.8,224,2189,390.8,0.046,0.270952343,7910,1.6
42-329417380000,ST E UNIT 3802WA,DIAMONDBACK,MIDLAND,WOLFCAMP A,2/20/2018,7699,349759,15402079,,45.4,2001,1.1,206,715,274.6,0.054,0.086157361,9562.7,1.5
42-317408920000,HSC 319B 1HE,OVINTIV,MARTIN,LOWER SPRABERRY,9/5/2017,6512,317824,13122184,,48.8,2015,1,846,1219,409.1,0.083,0.208143976,9268.1,2
42-329420010000,GWENDOLYN 2515LB,HENRY RESOURCES LLC,MIDLAND,LOWER SPRABERRY,6/28/2018,10463,546671,19106499,,52.2,1826,0.8,503,804,366.7,0.059,0.158866732,9119.2,1.5
42-227393290000,BARCLAYS B UNIT 3AH,CALLON,HOWARD,WOLFCAMP A,6/12/2018,7480,0,0,,,,,290,514,371.2,0.069,0.192212694,7657.9,1.6
42-329420280000,ST 4043LS,DIAMONDBACK,MIDLAND,LOWER SPRABERRY,5/19/2018,10131,417662,16138521,,41.2,1593,0.9,314,1995,391.9,0.065,0.18151629,9257.1,1.5
42-227392800000,COME-THOU-FOUNT 2223B 1AA,CROWNQUEST,HOWARD,WOLFCAMP A,5/21/2018,9332,389203,16442048,,41.7,1762,1,398,1290,323.6,0.066,0.13583111,10103.2,1.6
42-317411160000,BERLINDA ANN 2362WB,SM ENERGY,MARTIN,WOLFCAMP B,8/17/2018,10410,527327,19354419,,50.7,1859,0.9,220,1864,292.6,0.073,0.395066126,8347.7,2
42-317411370000,NORTHEAST SCHARBAUER 1126H,PIONEER,MARTIN,JO MILL,7/15/2018,7813,311859,12066081,,39.9,1544,0.9,726,876,413.1,0.073,0.402335841,8929.8,2
42-317411850000,JONES-HOLTON 623SH,DIAMONDBACK,MARTIN,MIDDLE SPRABERRY,8/25/2018,7127,352410,13052481,,49.4,1831,0.9,232,660,234.6,0.055,0.149264499,8229.1,2
42-461407530000,BROOK O-2M 13H,PIONEER,UPTON,WOLFCAMP C,7/12/2018,9872,552010,25217137,,55.9,2554,1.1,679,2680,564.4,0.072,0.517671252,9547,1.5
42-383401020000,SUGG-D- 1045SU,LAREDO,REAGAN,WOLFCAMP A,7/22/2018,14756,837992,26829778,,56.8,1818,0.8,89,1437,266.6,0.056,0.040524977,7241,1.5
42-173378180000,HARRIS-COOK 50 305HB,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP B,10/26/2018,10032,389110,15425742,,38.8,1538,0.9,217,1617,271.5,0.079,0.275641577,9028.5,1.6
42-227394910000,WRIGHT UNIT C 41-32 4AH,CALLON,HOWARD,WOLFCAMP A,7/28/2018,6945,172203,12653910,,24.8,1822,1.8,338,,307.2,0.069,0.159726312,8284.2,1.6
42-227394980000,GARRETT-SNELL UNIT B 36-25 5SH,SURGE OPERATING,HOWARD,LOWER SPRABERRY,6/3/2018,9503,309516,15895916,,32.6,1673,1.2,794,1524,340.6,0.09,0.249286313,7466.4,1.6
42-329423010000,GBG 41/38 UNIT 0022LS,CHEVRON,MIDLAND,LOWER SPRABERRY,6/7/2019,7642,363749,15652900,,47.6,2048,1,620,1483,365,0.046,0.143027619,9035,1.5
42-173378170000,HARRIS-COOK 50 205HL,"VENCER ENERGY, LLC",GLASSCOCK,LOWER SPRABERRY,11/12/2018,10038,381881,14075097,,38,1402,0.9,368,4077,424.1,0.062,0.228764564,8209.7,1.6
42-227395040000,MAXIMUS B 2648WA,SM ENERGY,HOWARD,WOLFCAMP A,2/5/2019,10319,552263,19398173,,53.5,1880,0.8,292,2085,325.6,0.067,0.070046835,8005,1.6
42-317414020000,SHAW 13-8 282,ENDEAVOR,MARTIN,WOLFCAMP B,10/6/2018,9577,412274,15627830,,43,1632,0.9,775,921,264.8,0.089,0.306905822,8871.5,2
42-461408520000,BIRD 13-14 G 272,ENDEAVOR,UPTON,WOLFCAMP B,9/28/2018,9416,345523,12238535,,36.7,1300,0.8,293,1399,235.5,0.07,0.28377692,9189.1,1.5
42-329425640000,PARKS 0416AH,EXXON,MIDLAND,DEAN,3/28/2019,9904,558116,16852608,,56.4,1702,0.7,193,1224,168.4,0.055,0.384835654,9429.8,1.5
42-329425760000,MANOR PARK WEST WB UNIT 2H,FASKEN OIL AND RANCH,MIDLAND,WOLFCAMP B,6/15/2020,8113,409423,12407577,,50.5,1529,0.7,,,98.1,0.084,0.138940062,9869.7,1.5
42-317415700000,SCHARBAUER 106HA,"VENCER ENERGY, LLC",MARTIN,WOLFCAMP A,8/20/2019,10982,412271,17031981,,37.5,1551,1,38,200,228.2,0.052,0.126931268,9633.5,2
42-383403460000,HARTGROVE 3H,HIBERNIA RESOURCES III,REAGAN,WOLFCAMP B,7/17/2019,9447,750742,27185779,,79.5,2878,0.9,602,2659,300.2,0.076,0.285119775,8618.4,1.5
42-329427190000,TXL 9 UNIT 1 0402BH,EXXON,MIDLAND,WOLFCAMP B,4/24/2019,10424,746218,22049913,,71.6,2115,0.7,248,1244,191,0.07,0.243288938,9673.2,1.5
42-329413240000,GWENDOLYN 2518LB,HENRY RESOURCES LLC,MIDLAND,LOWER SPRABERRY,2/10/2017,8986,415493,16493856,,46.2,1836,1,833,422,350.8,0.06,0.157335089,9149.7,1.5
42-317405770000,STRAIN RANCH UNIT 12-13 502H,PIONEER,MARTIN,LOWER SPRABERRY,3/12/2017,7717,410140,15282730,,53.1,1980,0.9,1081,3171,397.6,0.055,0.247546948,8352.2,1.4
42-329413460000,TXL 35 UNIT 2 3818AH,EXXON,MIDLAND,WOLFCAMP A,1/20/2018,10022,584015,17087067,,58.3,1705,0.7,226,28,354,0.066,0.087083244,9358.8,1.5
42-329426280000,RAYBURN-BAUMANN W16H 8H,PIONEER,MIDLAND,WOLFCAMP A,4/18/2019,12422,605066,21202374,,48.7,1707,0.8,780,784,269.2,0.07,0.112811658,9411.1,1.5
42-383403750000,HUGHES U 2083LN,DISCOVERY,REAGAN,WOLFCAMP A,4/25/2019,12986,450699,25113801,,34.7,1934,1.3,243,2240,359,0.07,0.156713414,7130.6,1.5
42-317417430000,EPLEY-GLASSCOCK W8B 2H,PIONEER,MARTIN,WOLFCAMP B,6/6/2019,9887,382153,16863261,,38.7,1706,1.1,447,2419,207.2,0.057,0.281020944,9320.5,1.6
42-173379840000,TETRIS SN 1-48 C 103WA,DIAMONDBACK,GLASSCOCK,WOLFCAMP A,8/20/2019,10571,420041,0,,39.7,0,0,316,1041,226.6,0.066,0.131309152,7981.9,1.6
42-383404170000,GREER SIKES 42-41 A 211,ENDEAVOR,REAGAN,WOLFCAMP A,4/21/2019,10272,434385,16338080,,42.3,1591,0.9,474,1236,309,0.065,0.121434146,8027.3,1.5
42-173380140000,CALVERLEY B-REED 70 307HB,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP B,4/27/2019,10144,490309,15672469,,48.3,1545,0.8,153,4917,274.3,0.075,0.296610356,8943.5,1.6
42-003479480000,MABEE DDA D3 2902MH,CONOCOPHILLIPS,ANDREWS,MIDDLE SPRABERRY,9/23/2019,10439,444365,21200978,,42.6,2031,1.1,433,1235,296.2,0.058,0.087660902,8825.7,1.6
42-227398940000,VIZZINI 2745WA,SM ENERGY,HOWARD,WOLFCAMP A,6/29/2019,15367,729199,28724147,,47.5,1869,0.9,958,1094,315.2,0.061,0.359892559,7229.2,1.6
42-317420330000,RAGLAND-ANDERSON 47A 1H,PIONEER,MARTIN,WOLFCAMP A,12/23/2019,7622,397061,12944596,,52.1,1698,0.8,479,344,272.1,0.069,0.184751339,8374.7,1.6
42-003480380000,UNIVERSITY 5-38 A 2H,PIEDRA OPERATING,ANDREWS,LOWER SPRABERRY,12/31/2019,10298,478730,26857571,,46.5,2608,1.3,623,198,250.7,0.068,0.144155961,9607.9,1.6
42-329432120000,HALL-PORTER 621-596 B 221,ENDEAVOR,MIDLAND,WOLFCAMP B,3/11/2020,9990,427084,15512371,,42.8,1553,0.9,444,1402,215.1,0.079,0.199057877,9535.9,1.5
42-461411160000,WOODFIN-DOLLIE E16C 103H,PIONEER,UPTON,LOWER SPRABERRY,12/18/2019,10262,401698,18907287,,39.1,1842,1.1,302,939,469.6,0.057,0.197271797,7761.7,1.4
42-329432740000,TEXAS TEN-MILES 37A 4H,PIONEER,MIDLAND,LOWER SPRABERRY,5/29/2020,9722,408078,19475757,,42,2003,1.1,,,356.1,0.069,0.202905203,8907.4,1.5
42-329433500000,"PARKS, ROY 307BH",CONOCOPHILLIPS,MIDLAND,WOLFCAMP B,5/15/2020,10321,480191,18922250,,46.5,1833,0.9,,,128.9,0.059,0.059961501,9855.7,1.5
42-383406950000,RINGO 8-9-E 4310H,PIONEER,REAGAN,WOLFCAMP B,3/6/2020,9982,414078,18334389,,41.5,1837,1.1,265,3922,281.7,0.079,0.300457517,8769.7,1.5
42-317424590000,DARK STAR UNIT 1 2172JH,EXXON,MARTIN,JO MILL,5/9/2021,10404,356468,17681411,,34.3,1699,1.2,,,437.7,0.082,0.484427363,7724,1.7
42-461412560000,JACK 25B-24C-H 4315H,PIONEER,UPTON,WOLFCAMP B,2/8/2020,7228,352558,13975047,,48.8,1933,0.9,362,1012,212,0.079,0.213869906,9499.2,1.4
42-461412580000,JACK 25B-24C-G 4213H,PIONEER,UPTON,WOLFCAMP A,2/8/2020,7100,380679,13345527,,53.6,1880,0.8,304,,309.6,0.072,0.043051493,9336.5,1.4
42-383407130000,BULLHEAD 481LS,DISCOVERY,REAGAN,WOLFCAMP A,5/17/2021,11391,842687,28627549,,74,2513,0.8,,,325.5,0.068,0.110082607,7317.2,1.5
42-173382030000,MCDANIEL B-CHRIESMAN 40 104HA,"VENCER ENERGY, LLC",GLASSCOCK,WOLFCAMP A,12/23/2020,10045,371205,15177917,,37,1511,1,,,345.1,0.077,0.160241675,8377,1.6
42-461412930000,RATLIFF 9-7 E 8A,EARTHSTONE,UPTON,WOLFCAMP A,12/14/2020,7654,324967,20621489,,42.5,2694,1.5,,,323.9,0.066,0.078377967,8276.6,1.4
42-329436300000,TXL 36 UNIT 3604BH,EXXON,MIDLAND,WOLFCAMP B,5/28/2021,7614,342433,16012816,,45,2103,1.1,,,289.1,0.063,0.304042441,9713.3,1.5
42-227404550000,GRATIS E 9HB,CROWNQUEST,HOWARD,WOLFCAMP B,1/12/2021,9369,417768,45221675,,44.6,4827,2.6,,,215.8,0.078,0.242283449,8469.9,1.6
42-329431130100,CMC PEONY A 0062JM,CHEVRON,MIDLAND,LOWER SPRABERRY,1/28/2020,8770,431108,17511375,,49.2,1997,1,410,,497.5,0.044,0.162717541,8446.5,1.5
42-461414380000,BROOK NW-14D 4H,PIONEER,UPTON,WOLFCAMP B,1/14/2021,9582,632713,23975299,,66,2502,0.9,,,240.6,0.077,0.226890932,9547.4,1.4
42-383408420000,UNIVERSITY 09C 3601WA,SEQUITUR,REAGAN,WOLFCAMP A,3/15/2021,10475,542646,26280386,,51.8,2509,1.2,,,343.6,0.061,0.143101427,8196.7,1.5
42-227407040000,MADISON 04D 3HK,OVINTIV,HOWARD,WOLFCAMP A,11/9/2020,14194,708301,25476928,,49.9,1795,0.9,,,291.7,0.062,0.357605329,7055.9,1.4
42-329443720000,ELKIN-CRAWFORD 34CC 103H,PIONEER,MIDLAND,JO MILL,5/7/2021,9582,347939,13476182,,36.3,1406,0.9,,,390,0.056,0.39602282,8458.8,1.5
42-383396220000,PAIGE 13-12 4302H,PIONEER,REAGAN,WOLFCAMP B,12/1/2016,10245,416466,19899003,,40.7,1942,1.1,187,786,251.9,0.077,0.311211054,8573.1,1.5
42-383384960000,WEATHERBY 1231 11HM,APACHE,REAGAN,WOLFCAMP B,10/23/2014,4950,297391,14798078,,60.1,2990,1.2,163,219,298.2,0.064,0.398380529,8645.5,1.5
42-383396920000,BAST '34-39' 4415H,PIONEER,REAGAN,WOLFCAMP B,3/8/2017,10199,454871,16434617,,44.6,1611,0.9,839,1706,308.4,0.065,0.3729962,8999.8,1.5
42-329444750000,RIO LLANO 11-10 C1 133,ENDEAVOR,MIDLAND,WOLFCAMP A,6/7/2021,10167,431450,16095192,,42.4,1583,0.9,,,332.5,0.068,0.12099588,8373.7,1.5
42-461405130000,TXL T1 2701BH,CONOCOPHILLIPS,UPTON,WOLFCAMP A,10/2/2017,12909,743817,28888335,,57.6,2238,0.9,544,3184,362.5,0.049,0.107455876,9527.8,1.5
42-173374580000,CALVERLEY 22-27 101H,CONOCOPHILLIPS,GLASSCOCK,WOLFCAMP A,5/11/2017,10260,401560,19107802,,39.1,1862,1.1,365,1880,394.1,0.068,0.158899711,8356.9,1.6
42-173374870000,CURRIE-NEAL 47 2811H,PIONEER,GLASSCOCK,LOWER SPRABERRY,1/27/2017,4831,228042,9236102,,47.2,1912,1,207,319,442.1,0.052,0.240537353,8011.8,1.6
42-227389200000,METCALF UNIT 21 1WB,DIAMONDBACK,HOWARD,WOLFCAMP B,5/8/2017,7475,308015,7202618,,41.2,964,0.6,651,1542,171.9,0.066,0.198939509,8400.7,1.6
42-383390340000,UNIVERSITY 2A 2301LH,SEQUITUR,REAGAN,WOLFCAMP C,3/13/2015,9578,363294,11820905,,37.9,1234,0.8,367,925,916.8,0.039,0.5352821,8732.6,1.5
42-227386190000,REED 1 A 1WA,DIAMONDBACK,HOWARD,WOLFCAMP A,10/4/2016,9727,763046,29453898,,78.4,3028,0.9,533,874,309.7,0.065,0.294194354,8240.6,1.6
42-383396040000,COPE 82-81 22HA,FDL,REAGAN,WOLFCAMP B,1/8/2018,10524,242613,18488361,,23.1,1757,1.8,183,2222,328,0.054,0.178289742,7254.1,1.5
42-227386560000,REED 1 A 1WB,DIAMONDBACK,HOWARD,WOLFCAMP A,10/1/2016,9727,750946,29453898,,77.2,3028,0.9,387,739,312.6,0.065,0.305396831,8436.3,1.6
42-227389950000,MILLER 41A 2HK,OVINTIV,HOWARD,WOLFCAMP A,8/9/2017,9626,381429,20122758,,39.6,2090,1.3,265,2585,384.3,0.076,0.095823253,7558,1.6
42-461405340000,CC 4144 WEST E 11HM,APACHE,UPTON,WOLFCAMP B,10/31/2017,7770,390981,13151257,,50.3,1693,0.8,264,2082,292.5,0.074,0.20972703,9747.2,1.5
42-317407390000,SIDEWAYZER UNIT 1824 6HA,CROWNQUEST,MARTIN,WOLFCAMP A,1/20/2018,7627,382539,13556671,,50.2,1777,0.8,182,184,204.3,0.043,0.140611533,9375.7,2
42-329415610000,PRESTON S31J 110H,PIONEER,MIDLAND,WOLFCAMP A,2/7/2019,9272,453631,14203643,,48.9,1532,0.8,386,2472,238.1,0.082,0.108113197,8933.1,1.5
42-317407610000,THOMAS 03BU,DIAMONDBACK,MARTIN,WOLFCAMP B,11/19/2017,7475,272701,13205661,,36.5,1767,1.2,259,,195.8,0.071,0.30704994,9491.1,2
42-329416060000,WHITEFISH UNIT 802WB,DIAMONDBACK,MIDLAND,WOLFCAMP B,6/2/2019,12884,713719,0,,55.4,0,0,399,533,113.4,0.074,0.277578884,9741.6,1.5
42-461405670000,SEBASTIAN (19-30A) 4315H,PIONEER,UPTON,WOLFCAMP B,11/10/2017,8261,351050,12747014,,42.5,1543,0.9,80,162,250.2,0.085,0.290379558,9389.9,1.5
42-329416300000,ST-ST RR L 506LS,DIAMONDBACK,MIDLAND,LOWER SPRABERRY,11/5/2017,9624,394250,15447386,,41,1605,0.9,541,1876,327.5,0.062,0.187939096,9174.8,1.5
42-383398490000,RINGO (8 -9) 4301H,PIONEER,REAGAN,WOLFCAMP B,9/8/2017,10383,491103,18031617,,47.3,1737,0.9,,,261.4,0.08,0.298451904,8821.5,1.5
42-173375420000,LPI-KLOESEL 31-19 (ALLOC-C) 3NU,LAREDO,GLASSCOCK,WOLFCAMP B,11/6/2017,12759,782589,22694677,,61.3,1779,0.7,10,64,398.4,0.054,0.416485701,8175,1.6
42-227391020000,GUITAR SOUTH '4-7' 4213H,PIONEER,HOWARD,WOLFCAMP A,10/10/2017,10255,415257,14745430,,40.5,1438,0.9,509,480,300.3,0.055,0.161593415,7737.3,1.6
